"";"Version..0...Fixed.Task.";"Task";"Concept";"Att.1...Doppelseitiges.Drucken";"Att.2...Scan.Funktion";"Att.3...Eco.Modus";"Att.4...Kosten.pro.Seite..in.cent.";"Att.5...Heft..und.Lochfunktion";"Att.6...Sterne.Bewertung.von.1..schlecht..bis.5..gut.";"Att.7...Preis"
"11844";247;7;4;2;1;2;3;1;3;3
"11845";247;8;1;2;2;1;1;1;2;3
"11846";247;8;2;2;2;1;1;2;1;1
"11847";247;8;3;2;1;2;3;1;4;5
"11848";247;8;4;2;1;1;1;1;4;1
"11849";247;9;1;2;1;2;3;2;2;1
"11850";247;9;2;2;1;1;1;2;3;4
"11851";247;9;3;2;1;2;1;1;2;5
"11852";247;9;4;1;2;2;2;2;3;4
"11853";247;10;1;2;2;1;2;1;3;2
"11854";247;10;2;1;2;1;3;2;3;4
"11855";247;10;3;2;2;1;2;1;1;5
"11856";247;10;4;1;2;1;1;1;1;1
"11857";247;11;1;1;1;2;2;2;3;4
"11858";247;11;2;2;2;2;2;1;2;3
"11859";247;11;3;1;1;2;3;1;2;2
"11860";247;11;4;2;2;2;1;2;3;3
"11861";247;12;1;2;1;2;3;1;2;1
"11862";247;12;2;2;2;2;3;1;4;1
"11863";247;12;3;2;1;1;1;1;4;4
"11864";247;12;4;2;2;2;3;1;2;2
"11865";248;1;1;2;2;1;3;1;3;2
"11866";248;1;2;2;1;1;2;2;4;1
"11867";248;1;3;2;2;1;2;2;1;4
"11868";248;1;4;2;1;1;1;1;4;3
"11869";248;2;1;2;1;2;1;1;3;2
"11870";248;2;2;2;2;2;1;2;3;2
"11871";248;2;3;2;2;1;2;2;4;4
"11872";248;2;4;1;2;2;2;2;4;2
"11873";248;3;1;2;1;2;2;2;4;1
"11874";248;3;2;2;2;2;2;2;1;2
"11875";248;3;3;2;1;2;3;1;1;5
"11876";248;3;4;2;1;2;2;2;2;4
"11877";248;4;1;2;2;1;3;2;3;5
"11878";248;4;2;2;2;2;1;1;4;2
"11879";248;4;3;2;1;2;2;1;2;3
"11880";248;4;4;1;1;2;1;2;4;1
"11881";248;5;1;1;2;2;2;2;4;3
"11882";248;5;2;1;2;2;2;2;2;5
"11883";248;5;3;1;1;2;2;1;4;4
"11884";248;5;4;2;2;1;2;2;4;4
"11885";248;6;1;2;1;2;2;2;1;4
"11886";248;6;2;2;2;2;3;2;1;5
"11887";248;6;3;1;1;2;3;1;2;5
"11888";248;6;4;2;2;2;2;2;1;3
"11889";248;7;1;1;1;1;3;2;1;5
"11890";248;7;2;2;1;1;3;2;4;3
"11891";248;7;3;1;1;1;3;1;3;5
"11892";248;7;4;1;1;1;2;2;4;3
"11893";248;8;1;2;2;2;3;2;1;4
"11894";248;8;2;2;2;1;3;1;1;1
"11895";248;8;3;2;2;1;2;2;1;2
"11896";248;8;4;1;2;1;2;2;1;1
"11897";248;9;1;1;1;1;3;1;4;4
"11898";248;9;2;2;2;2;1;1;3;4
"11899";248;9;3;1;1;1;3;2;3;5
"11900";248;9;4;2;1;1;2;2;4;4
"11901";248;10;1;2;1;2;3;1;2;3
"11902";248;10;2;2;1;2;3;1;2;4
"11903";248;10;3;1;1;1;2;1;1;4
"11904";248;10;4;1;1;1;2;1;3;5
"11905";248;11;1;1;1;2;3;2;3;3
"11906";248;11;2;2;1;2;3;1;3;1
"11907";248;11;3;1;1;2;3;2;4;5
"11908";248;11;4;2;1;2;1;2;2;4
"11909";248;12;1;1;2;1;3;1;2;4
"11910";248;12;2;1;1;2;1;2;1;5
"11911";248;12;3;2;1;1;2;2;4;2
"11912";248;12;4;1;1;1;2;1;4;3
"11913";249;1;1;1;2;2;1;1;3;5
"11914";249;1;2;1;2;2;1;1;2;5
"11915";249;1;3;1;1;1;2;1;2;1
"11916";249;1;4;1;1;2;1;1;1;5
"11917";249;2;1;2;1;1;2;2;1;4
"11918";249;2;2;1;1;1;2;1;2;3
"11919";249;2;3;1;1;1;2;2;1;5
"11920";249;2;4;1;1;2;3;2;1;5
"11921";249;3;1;2;2;2;3;2;3;3
"11922";249;3;2;2;2;2;1;2;4;4
"11923";249;3;3;2;2;2;2;2;2;1
"11924";249;3;4;1;1;2;3;1;4;2
"11925";249;4;1;2;1;2;1;1;3;2
"11926";249;4;2;2;2;1;3;2;1;2
"11927";249;4;3;1;2;2;2;1;2;2
"11928";249;4;4;2;1;1;3;1;2;2
"11929";249;5;1;2;2;1;1;2;1;4
"11930";249;5;2;2;2;1;2;1;3;1
"11931";249;5;3;2;2;1;3;2;1;3
"11932";249;5;4;2;2;2;3;1;1;3
"11933";249;6;1;2;1;1;3;2;2;5
"11934";249;6;2;1;2;2;3;2;1;3
"11935";249;6;3;2;2;1;2;2;4;4
"11936";249;6;4;2;2;1;3;2;4;3
"11937";249;7;1;1;1;1;1;1;4;3
"11938";249;7;2;2;2;1;1;1;1;1
"11939";249;7;3;2;2;1;3;1;1;4
"11940";249;7;4;2;1;1;1;1;3;5
"11941";249;8;1;2;2;2;2;1;2;3
"11942";249;8;2;1;2;1;3;2;2;3
"11943";249;8;3;2;1;1;2;2;4;5
"11944";249;8;4;2;1;2;2;2;3;2
"11945";249;9;1;2;2;2;1;2;2;1
"11946";249;9;2;1;2;1;3;2;2;5
"11947";249;9;3;1;2;1;3;2;4;5
"11948";249;9;4;2;2;1;3;2;1;1
"11949";249;10;1;1;2;1;3;2;1;4
"11950";249;10;2;1;2;1;3;2;2;3
"11951";249;10;3;2;1;1;2;2;4;3
"11952";249;10;4;2;1;1;3;1;1;1
"11953";249;11;1;1;2;2;3;1;3;5
"11954";249;11;2;1;1;2;1;1;3;4
"11955";249;11;3;1;2;2;2;1;3;2
"11956";249;11;4;1;2;1;1;1;3;4
"11957";249;12;1;2;2;2;2;1;4;4
"11958";249;12;2;2;2;2;2;2;3;3
"11959";249;12;3;2;1;1;3;2;2;4
"11960";249;12;4;2;2;1;3;1;3;2
"11961";250;1;1;1;1;1;3;1;2;5
"11962";250;1;2;1;1;1;1;1;3;2
"11963";250;1;3;2;2;1;2;2;3;3
"11964";250;1;4;1;2;1;1;2;2;4
"11965";250;2;1;1;2;2;2;1;1;5
"11966";250;2;2;2;2;1;2;2;2;2
"11967";250;2;3;2;2;1;3;1;1;1
"11968";250;2;4;2;2;1;2;2;3;1
"11969";250;3;1;1;2;2;2;1;3;2
"11970";250;3;2;2;2;1;1;2;4;3
"11971";250;3;3;2;2;2;2;2;4;1
"11972";250;3;4;2;1;1;3;2;3;1
"11973";250;4;1;1;2;1;2;2;3;4
"11974";250;4;2;2;1;2;1;1;4;3
"11975";250;4;3;1;2;2;3;2;3;1
"11976";250;4;4;1;2;1;3;1;2;2
"11977";250;5;1;1;1;2;3;1;4;3
"11978";250;5;2;1;2;2;3;2;1;4
"11979";250;5;3;2;2;2;3;2;1;3
"11980";250;5;4;2;1;2;3;2;2;3
"11981";250;6;1;1;1;1;2;1;2;3
"11982";250;6;2;2;1;1;3;2;4;4
"11983";250;6;3;2;1;1;3;1;2;1
"11984";250;6;4;1;2;2;3;1;1;3
"11985";250;7;1;2;2;1;3;2;3;5
"11986";250;7;2;1;2;1;3;2;4;4
"11987";250;7;3;2;2;1;2;2;4;2
"11988";250;7;4;2;1;2;1;1;1;2
"11989";250;8;1;1;1;2;1;1;1;5
"11990";250;8;2;2;2;1;1;2;2;4
"11991";250;8;3;1;2;1;3;1;2;1
"11992";250;8;4;2;2;1;3;1;1;2
"11993";250;9;1;1;1;1;2;2;4;4
"11994";250;9;2;2;2;2;2;1;2;3
"11995";250;9;3;2;1;1;3;1;3;3
"11996";250;9;4;1;1;1;1;2;4;3
"11997";250;10;1;2;2;2;1;2;4;5
"11998";250;10;2;1;1;2;3;2;4;1
"11999";250;10;3;1;1;1;2;1;3;5
"12000";250;10;4;2;1;1;3;2;1;1
"12001";250;11;1;2;1;1;1;1;3;2
"12002";250;11;2;1;1;1;2;2;2;1
"12003";250;11;3;1;1;2;1;2;2;3
"12004";250;11;4;1;1;2;3;1;2;4
"12005";250;12;1;2;2;2;1;2;4;1
"12006";250;12;2;1;1;1;1;1;2;2
"12007";250;12;3;1;1;1;3;2;2;5
"12008";250;12;4;2;1;2;2;1;1;2
"12009";251;1;1;2;2;2;3;1;3;5
"12010";251;1;2;1;2;1;1;1;3;3
"12011";251;1;3;2;2;2;1;2;1;2
"12012";251;1;4;2;2;2;1;1;2;3
"12013";251;2;1;2;2;2;2;1;1;3
"12014";251;2;2;1;1;1;2;1;3;4
"12015";251;2;3;2;2;2;1;2;2;5
"12016";251;2;4;2;1;2;1;2;4;1
"12017";251;3;1;2;1;2;3;2;4;2
"12018";251;3;2;2;2;1;1;1;1;5
"12019";251;3;3;1;1;2;3;2;2;3
"12020";251;3;4;2;1;2;1;2;2;2
"12021";251;4;1;1;2;1;2;1;4;5
"12022";251;4;2;1;2;2;2;1;2;2
"12023";251;4;3;1;2;1;2;2;2;1
"12024";251;4;4;1;2;2;2;2;1;2
"12025";251;5;1;1;2;2;3;2;3;2
"12026";251;5;2;1;2;1;3;1;3;4
"12027";251;5;3;2;1;2;1;2;3;2
"12028";251;5;4;1;2;1;3;2;3;3
"12029";251;6;1;2;2;2;3;2;2;1
"12030";251;6;2;1;2;2;2;2;3;2
"12031";251;6;3;2;2;1;2;2;1;4
"12032";251;6;4;2;2;2;2;2;3;3
"12033";251;7;1;2;2;1;2;1;2;4
"12034";251;7;2;1;2;1;2;1;4;2
"12035";251;7;3;1;1;2;2;2;4;1
"12036";251;7;4;1;2;2;3;2;2;4
"12037";251;8;1;1;1;2;1;2;3;4
"12038";251;8;2;2;2;2;3;1;1;5
"12039";251;8;3;2;1;2;1;1;2;5
"12040";251;8;4;2;2;1;2;1;2;4
"12041";251;9;1;1;2;2;3;2;1;3
"12042";251;9;2;2;1;1;3;2;3;2
"12043";251;9;3;2;2;2;3;2;1;2
"12044";251;9;4;1;2;1;1;2;3;1
"12045";251;10;1;1;1;1;1;2;1;2
"12046";251;10;2;2;2;2;2;2;4;2
"12047";251;10;3;2;1;2;1;2;1;5
"12048";251;10;4;1;1;2;1;1;2;3
"12049";251;11;1;2;2;1;2;1;1;5
"12050";251;11;2;2;2;1;2;2;1;3
"12051";251;11;3;2;1;2;1;2;1;1
"12052";251;11;4;1;2;2;2;2;3;5
"12053";251;12;1;1;2;1;1;1;1;2
"12054";251;12;2;1;2;1;1;2;4;2
"12055";251;12;3;1;1;1;2;1;1;1
"12056";251;12;4;2;2;1;3;2;2;3
"12057";252;1;1;2;1;2;3;2;1;1
"12058";252;1;2;1;1;1;3;1;2;1
"12059";252;1;3;2;2;2;3;1;1;1
"12060";252;1;4;2;2;1;1;2;1;4
"12061";252;2;1;1;1;2;3;1;2;1
"12062";252;2;2;1;1;1;2;1;2;3
"12063";252;2;3;2;1;2;1;2;4;3
"12064";252;2;4;1;2;2;2;1;3;3
"12065";252;3;1;1;1;2;3;1;4;3
"12066";252;3;2;1;1;1;1;1;4;4
"12067";252;3;3;1;2;1;2;1;4;5
"12068";252;3;4;1;2;2;1;2;1;5
"12069";252;4;1;2;1;2;2;1;1;1
"12070";252;4;2;2;1;2;3;2;4;5
"12071";252;4;3;2;1;2;2;1;1;3
"12072";252;4;4;2;1;2;2;2;4;2
"12073";252;5;1;2;1;1;1;2;3;2
"12074";252;5;2;2;2;2;3;2;3;3
"12075";252;5;3;2;2;2;3;1;2;2
"12076";252;5;4;1;2;1;3;1;3;4
"12077";252;6;1;2;2;1;1;2;3;1
"12078";252;6;2;1;1;1;2;1;3;5
"12079";252;6;3;1;2;1;2;1;3;2
"12080";252;6;4;2;2;2;3;1;4;5
"12081";252;7;1;2;2;1;2;2;2;1
"12082";252;7;2;2;1;2;2;1;1;4
"12083";252;7;3;1;1;1;2;1;1;2
"12084";252;7;4;2;2;1;3;2;4;5
"12085";252;8;1;2;2;2;3;2;1;1
"12086";252;8;2;2;2;1;1;1;1;4
"12087";252;8;3;1;2;1;1;1;2;3
"12088";252;8;4;2;2;1;1;1;1;3
"12089";252;9;1;2;2;2;3;1;1;2
"12090";252;9;2;1;1;1;2;2;3;1
"12091";252;9;3;1;2;2;2;1;3;2
"12092";252;9;4;1;1;1;3;2;3;1
"12093";252;10;1;1;2;1;2;1;1;2
"12094";252;10;2;1;1;2;2;1;4;1
"12095";252;10;3;1;1;2;3;1;2;1
"12096";252;10;4;2;2;2;2;2;3;2
"12097";252;11;1;2;2;1;2;2;4;1
"12098";252;11;2;2;1;2;1;2;3;3
"12099";252;11;3;1;2;1;1;2;3;2
"12100";252;11;4;1;2;2;3;1;1;3
"12101";252;12;1;2;2;1;2;1;1;2
"12102";252;12;2;2;1;1;2;2;2;1
"12103";252;12;3;2;1;1;3;2;1;1
"12104";252;12;4;1;1;2;1;2;4;5
"12105";253;1;1;2;2;2;3;2;2;5
"12106";253;1;2;2;1;1;2;2;1;2
"12107";253;1;3;1;2;1;3;2;3;4
"12108";253;1;4;2;1;1;1;2;4;1
"12109";253;2;1;2;1;1;2;2;3;3
"12110";253;2;2;1;1;2;2;2;2;2
"12111";253;2;3;1;1;2;3;2;4;2
"12112";253;2;4;1;2;2;1;1;4;1
"12113";253;3;1;1;2;1;3;1;3;2
"12114";253;3;2;1;1;2;3;1;4;1
"12115";253;3;3;2;2;2;3;2;4;4
"12116";253;3;4;2;2;2;3;2;3;4
"12117";253;4;1;2;2;1;2;2;4;5
"12118";253;4;2;2;1;2;3;1;1;5
"12119";253;4;3;1;2;1;1;2;1;3
"12120";253;4;4;1;1;1;3;2;2;2
"12121";253;5;1;1;2;1;1;2;2;3
"12122";253;5;2;2;1;1;1;1;1;3
"12123";253;5;3;2;2;2;2;1;4;4
"12124";253;5;4;2;2;2;2;2;2;5
"12125";253;6;1;2;1;2;2;1;3;3
"12126";253;6;2;1;1;2;3;2;2;1
"12127";253;6;3;1;2;1;3;1;1;5
"12128";253;6;4;2;1;1;2;2;1;3
"12129";253;7;1;1;2;1;2;1;2;2
"12130";253;7;2;1;2;1;1;2;2;3
"12131";253;7;3;1;2;1;1;2;4;1
"12132";253;7;4;2;2;2;2;2;1;4
"12133";253;8;1;1;2;2;1;2;3;5
"12134";253;8;2;1;1;1;2;2;4;5
"12135";253;8;3;1;1;2;3;1;4;3
"12136";253;8;4;2;1;2;3;1;1;1
"12137";253;9;1;2;2;1;3;2;3;2
"12138";253;9;2;1;2;2;2;1;4;1
"12139";253;9;3;1;2;2;3;1;3;5
"12140";253;9;4;1;1;2;1;2;3;1
"12141";253;10;1;2;2;2;1;2;2;1
"12142";253;10;2;1;2;2;2;1;2;3
"12143";253;10;3;1;2;2;1;1;2;2
"12144";253;10;4;1;1;1;1;1;2;4
"12145";253;11;1;2;2;1;2;2;1;5
"12146";253;11;2;1;1;1;2;1;3;1
"12147";253;11;3;1;2;1;3;2;2;4
"12148";253;11;4;2;1;1;3;1;4;4
"12149";253;12;1;2;2;2;1;2;2;5
"12150";253;12;2;1;1;2;3;2;3;1
"12151";253;12;3;1;2;2;1;1;3;4
"12152";253;12;4;1;1;2;2;1;2;5
"12153";254;1;1;1;2;2;1;2;3;2
"12154";254;1;2;1;1;2;3;1;4;1
"12155";254;1;3;2;1;2;2;1;3;5
"12156";254;1;4;1;2;2;3;2;4;2
"12157";254;2;1;1;1;2;1;2;1;4
"12158";254;2;2;1;2;1;3;2;3;2
"12159";254;2;3;2;1;1;3;2;3;5
"12160";254;2;4;2;2;2;3;2;3;4
"12161";254;3;1;1;2;1;2;1;4;4
"12162";254;3;2;2;1;1;1;2;1;1
"12163";254;3;3;2;2;2;3;1;3;5
"12164";254;3;4;2;2;1;3;1;2;5
"12165";254;4;1;2;2;2;2;2;3;3
"12166";254;4;2;2;1;2;2;2;3;1
"12167";254;4;3;2;1;1;1;1;2;2
"12168";254;4;4;1;2;2;3;2;1;4
"12169";254;5;1;2;1;1;1;1;3;2
"12170";254;5;2;1;2;2;3;1;1;1
"12171";254;5;3;1;2;1;3;2;4;5
"12172";254;5;4;1;2;2;3;2;4;3
"12173";254;6;1;1;1;2;3;1;1;1
"12174";254;6;2;2;2;1;1;2;3;1
"12175";254;6;3;1;1;1;3;2;4;5
"12176";254;6;4;1;2;1;2;2;3;4
"12177";254;7;1;1;1;1;2;2;4;2
"12178";254;7;2;1;1;2;3;1;3;2
"12179";254;7;3;1;2;2;3;2;4;4
"12180";254;7;4;1;1;2;2;1;3;1
"12181";254;8;1;2;2;2;2;1;3;3
"12182";254;8;2;1;2;1;3;1;2;3
"12183";254;8;3;2;1;2;2;1;4;2
"12184";254;8;4;1;1;2;1;1;1;4
"12185";254;9;1;2;2;1;3;1;2;3
"12186";254;9;2;1;1;1;3;2;4;5
"12187";254;9;3;2;2;2;3;1;3;4
"12188";254;9;4;1;1;1;2;2;1;5
"12189";254;10;1;1;1;1;3;1;1;3
"12190";254;10;2;2;2;2;3;2;4;2
"12191";254;10;3;2;1;1;2;2;1;5
"12192";254;10;4;2;2;2;3;1;2;4
"12193";254;11;1;1;2;2;3;2;4;2
"12194";254;11;2;1;1;1;2;1;2;1
"12195";254;11;3;2;2;2;2;1;3;5
"12196";254;11;4;2;2;2;2;1;3;1
"12197";254;12;1;2;1;2;3;2;1;2
"12198";254;12;2;1;2;2;1;2;3;5
"12199";254;12;3;2;2;1;1;1;4;5
"12200";254;12;4;1;2;2;1;1;1;5
"12201";255;1;1;1;2;2;2;1;2;4
"12202";255;1;2;2;1;1;3;1;1;1
"12203";255;1;3;2;2;1;3;1;3;2
"12204";255;1;4;1;2;1;1;2;1;3
"12205";255;2;1;1;1;1;3;1;4;4
"12206";255;2;2;1;2;1;1;2;3;4
"12207";255;2;3;1;2;2;2;1;3;1
"12208";255;2;4;1;2;2;3;2;1;5
"12209";255;3;1;1;1;1;3;1;2;2
"12210";255;3;2;2;1;1;2;1;3;3
"12211";255;3;3;2;2;1;1;1;4;2
"12212";255;3;4;2;1;1;2;2;2;1
"12213";255;4;1;1;2;2;3;2;4;2
"12214";255;4;2;1;1;2;1;1;4;1
"12215";255;4;3;1;2;1;1;2;1;1
"12216";255;4;4;2;2;2;2;1;3;5
"12217";255;5;1;1;1;1;1;1;2;5
"12218";255;5;2;1;1;1;3;1;2;1
"12219";255;5;3;1;2;1;2;2;1;5
"12220";255;5;4;2;1;1;1;2;2;3
"12221";255;6;1;2;1;2;3;2;1;3
"12222";255;6;2;2;1;2;2;2;4;3
"12223";255;6;3;2;2;1;2;2;2;2
"12224";255;6;4;2;2;2;3;1;1;1
"12225";255;7;1;2;2;2;1;2;2;4
"12226";255;7;2;2;1;2;2;2;2;4
"12227";255;7;3;1;1;1;3;1;4;2
"12228";255;7;4;1;2;1;2;2;3;3
"12229";255;8;1;2;2;1;2;1;1;2
"12230";255;8;2;2;1;1;1;2;4;4
"12231";255;8;3;1;1;2;3;1;3;3
"12232";255;8;4;2;1;2;3;2;3;3
"12233";255;9;1;1;2;2;3;2;1;5
"12234";255;9;2;2;1;1;2;2;3;1
"12235";255;9;3;1;1;1;2;2;3;4
"12236";255;9;4;2;1;2;1;2;2;2
"12237";255;10;1;1;2;1;1;1;4;3
"12238";255;10;2;1;2;1;1;2;4;1
"12239";255;10;3;2;1;2;1;2;1;3
"12240";255;10;4;2;1;2;2;2;3;2
"12241";255;11;1;1;1;2;1;2;3;2
"12242";255;11;2;2;1;2;3;2;3;5
"12243";255;11;3;2;1;1;1;2;2;2
"12244";255;11;4;2;2;1;1;2;2;5
"12245";255;12;1;2;1;1;3;2;2;5
"12246";255;12;2;1;2;2;1;1;1;4
"12247";255;12;3;1;1;1;2;2;3;5
"12248";255;12;4;2;1;1;1;1;1;3
"12249";256;1;1;1;2;1;1;2;1;1
"12250";256;1;2;1;1;2;1;2;4;1
"12251";256;1;3;1;2;1;2;1;3;1
"12252";256;1;4;2;1;1;3;1;3;4
"12253";256;2;1;2;1;2;3;1;4;3
"12254";256;2;2;1;2;1;2;1;2;2
"12255";256;2;3;2;1;2;2;1;3;5
"12256";256;2;4;1;1;2;1;1;3;3
"12257";256;3;1;2;1;1;3;2;3;1
"12258";256;3;2;1;2;1;1;2;1;4
"12259";256;3;3;2;2;2;3;2;2;4
"12260";256;3;4;2;1;2;2;1;3;5
"12261";256;4;1;1;1;2;1;1;1;1
"12262";256;4;2;1;1;1;3;2;1;1
"12263";256;4;3;2;2;2;2;1;4;2
"12264";256;4;4;1;2;2;1;2;1;4
"12265";256;5;1;1;1;1;2;1;2;2
"12266";256;5;2;1;1;2;1;2;4;1
"12267";256;5;3;1;2;2;2;2;2;1
"12268";256;5;4;2;1;1;2;1;4;4
"12269";256;6;1;2;1;2;2;1;3;3
"12270";256;6;2;2;2;1;2;1;1;2
"12271";256;6;3;2;1;1;2;1;2;1
"12272";256;6;4;1;1;2;3;1;3;3
"12273";256;7;1;2;2;2;2;2;3;3
"12274";256;7;2;2;2;2;2;1;2;1
"12275";256;7;3;1;1;1;2;2;3;4
"12276";256;7;4;2;2;1;3;2;1;1
"12277";256;8;1;2;1;2;2;2;1;2
"12278";256;8;2;1;1;2;2;1;1;4
"12279";256;8;3;1;1;1;2;1;2;1
"12280";256;8;4;2;2;1;3;1;1;2
"12281";256;9;1;1;1;1;2;2;4;4
"12282";256;9;2;2;2;2;2;2;3;5
"12283";256;9;3;2;1;1;1;1;1;5
"12284";256;9;4;1;2;1;2;1;2;4
"12285";256;10;1;1;2;2;1;1;3;1
"12286";256;10;2;1;2;1;2;1;3;1
"12287";256;10;3;1;1;1;3;1;1;3
"12288";256;10;4;2;2;2;2;2;2;5
"12289";256;11;1;1;2;1;3;1;2;5
"12290";256;11;2;2;1;1;3;2;2;2
"12291";256;11;3;2;1;1;2;1;1;4
"12292";256;11;4;2;2;1;1;2;1;5
"12293";256;12;1;2;1;1;3;2;1;4
"12294";256;12;2;1;1;2;3;2;2;5
"12295";256;12;3;1;1;2;1;1;3;1
"12296";256;12;4;2;2;2;2;2;1;4
"12297";257;1;1;1;1;2;2;2;4;5
"12298";257;1;2;2;1;2;3;2;2;1
"12299";257;1;3;2;1;2;3;2;3;2
"12300";257;1;4;1;1;1;3;1;3;2
"12301";257;2;1;2;1;1;1;2;3;3
"12302";257;2;2;2;2;2;2;2;4;5
"12303";257;2;3;1;1;2;2;1;4;1
"12304";257;2;4;2;2;2;1;2;4;2
"12305";257;3;1;2;1;2;3;1;2;3
"12306";257;3;2;1;1;1;1;2;3;4
"12307";257;3;3;2;2;2;3;2;4;2
"12308";257;3;4;1;1;1;2;2;4;4
"12309";257;4;1;2;1;2;1;1;4;3
"12310";257;4;2;2;2;2;3;1;1;4
"12311";257;4;3;1;1;1;3;1;4;4
"12312";257;4;4;1;2;2;3;1;4;4
"12313";257;5;1;1;2;2;1;1;3;2
"12314";257;5;2;1;2;2;1;2;3;2
"12315";257;5;3;2;2;2;3;1;1;3
"12316";257;5;4;2;2;1;1;2;2;4
"12317";257;6;1;2;1;2;2;2;1;5
"12318";257;6;2;1;2;2;1;2;3;1
"12319";257;6;3;2;1;1;3;1;4;1
"12320";257;6;4;1;1;1;1;1;1;1
"12321";257;7;1;1;2;2;2;2;2;2
"12322";257;7;2;2;1;1;3;1;4;2
"12323";257;7;3;2;2;2;2;1;3;5
"12324";257;7;4;1;2;2;3;2;3;3
"12325";257;8;1;1;1;2;1;1;4;2
"12326";257;8;2;2;1;1;2;2;1;5
"12327";257;8;3;2;1;2;3;1;2;4
"12328";257;8;4;1;2;1;2;2;1;1
"12329";257;9;1;1;1;1;1;1;4;3
"12330";257;9;2;2;1;1;3;1;2;2
"12331";257;9;3;2;1;1;2;2;1;1
"12332";257;9;4;2;1;2;3;2;3;4
"12333";257;10;1;1;2;2;2;2;3;5
"12334";257;10;2;2;2;1;3;1;2;5
"12335";257;10;3;2;2;1;1;1;3;3
"12336";257;10;4;2;2;2;1;1;3;3
"12337";257;11;1;1;1;2;3;2;2;4
"12338";257;11;2;2;1;1;3;2;4;3
"12339";257;11;3;1;2;1;3;1;3;1
"12340";257;11;4;1;1;2;1;1;4;4
"12341";257;12;1;1;2;2;2;1;2;4
"12342";257;12;2;1;2;1;3;1;4;5
"12343";257;12;3;2;2;2;3;1;1;3
"12344";257;12;4;1;1;1;1;2;3;3
"12345";258;1;1;2;2;1;3;1;4;2
"12346";258;1;2;1;1;2;3;1;2;1
"12347";258;1;3;1;1;2;1;2;1;3
"12348";258;1;4;2;2;1;1;2;2;3
"12349";258;2;1;1;1;2;2;1;2;2
"12350";258;2;2;2;1;1;2;1;2;3
"12351";258;2;3;2;2;1;3;1;2;1
"12352";258;2;4;2;2;2;1;1;2;1
"12353";258;3;1;1;1;1;1;2;4;3
"12354";258;3;2;2;1;2;3;2;4;1
"12355";258;3;3;2;2;2;2;2;3;1
"12356";258;3;4;1;1;1;3;1;1;4
"12357";258;4;1;2;2;2;3;2;4;1
"12358";258;4;2;2;1;1;2;2;4;3
"12359";258;4;3;1;2;2;1;1;3;1
"12360";258;4;4;1;2;1;2;1;4;2
"12361";258;5;1;1;2;2;2;1;2;2
"12362";258;5;2;1;1;1;2;2;1;1
"12363";258;5;3;1;1;2;2;2;3;3
"12364";258;5;4;1;2;1;3;1;2;2
"12365";258;6;1;1;2;2;3;2;4;4
"12366";258;6;2;1;2;2;1;1;4;4
"12367";258;6;3;1;2;1;3;1;1;5
"12368";258;6;4;1;2;2;2;2;2;3
"12369";258;7;1;2;2;2;1;2;4;4
"12370";258;7;2;2;2;1;2;1;1;1
"12371";258;7;3;1;2;2;1;1;3;4
"12372";258;7;4;2;2;2;3;2;4;4
"12373";258;8;1;2;1;2;1;2;1;3
"12374";258;8;2;1;2;2;2;2;4;3
"12375";258;8;3;2;2;1;2;1;3;1
"12376";258;8;4;1;2;2;3;1;3;1
"12377";258;9;1;1;2;1;2;1;2;2
"12378";258;9;2;1;2;2;3;2;2;5
"12379";258;9;3;1;2;1;2;2;4;5
"12380";258;9;4;1;2;1;3;2;4;2
"12381";258;10;1;2;1;2;3;1;1;2
"12382";258;10;2;1;2;1;2;1;3;5
"12383";258;10;3;2;2;1;3;1;2;2
"12384";258;10;4;2;1;2;1;1;1;4
"12385";258;11;1;2;1;2;3;2;4;5
"12386";258;11;2;1;2;2;2;2;3;1
"12387";258;11;3;2;2;1;3;1;1;5
"12388";258;11;4;2;2;2;2;1;2;2
"12389";258;12;1;1;1;2;3;2;1;1
"12390";258;12;2;2;1;2;2;2;3;4
"12391";258;12;3;2;2;2;3;1;4;5
"12392";258;12;4;1;2;1;1;2;1;2
"12393";259;1;1;1;2;2;3;1;3;2
"12394";259;1;2;1;1;1;2;2;2;3
"12395";259;1;3;2;2;2;1;2;3;3
"12396";259;1;4;1;1;2;1;1;2;2
"12397";259;2;1;1;2;1;2;1;4;3
"12398";259;2;2;2;1;2;2;1;1;3
"12399";259;2;3;1;1;2;2;2;4;4
"12400";259;2;4;2;2;2;2;2;1;1
"12401";259;3;1;1;1;2;3;2;3;5
"12402";259;3;2;2;1;2;2;2;1;3
"12403";259;3;3;2;2;1;3;1;2;5
"12404";259;3;4;2;2;1;1;1;3;4
"12405";259;4;1;2;2;2;1;1;4;2
"12406";259;4;2;1;1;2;3;2;2;5
"12407";259;4;3;1;2;2;1;1;2;3
"12408";259;4;4;1;1;1;3;2;4;4
"12409";259;5;1;1;2;2;3;2;1;5
"12410";259;5;2;2;1;1;3;2;4;3
"12411";259;5;3;1;2;2;2;2;2;2
"12412";259;5;4;1;1;2;2;2;4;2
"12413";259;6;1;2;2;2;2;2;1;4
"12414";259;6;2;1;2;2;2;2;3;3
"12415";259;6;3;1;1;2;2;2;3;5
"12416";259;6;4;2;1;1;2;2;2;4
"12417";259;7;1;2;1;2;2;1;1;3
"12418";259;7;2;1;2;2;2;1;3;1
"12419";259;7;3;2;2;2;2;1;1;5
